iter	Passed	Remaining
4771	88981	4251
4772	89002	4232
4773	89021	4214
4774	89041	4195
4775	89062	4177
4776	89081	4158
4777	89100	4139
4778	89117	4121
4779	89135	4102
4780	89156	4083
4781	89173	4065
4782	89192	4046
4783	89211	4027
4784	89229	4009
4785	89251	3990
4786	89271	3972
4787	89289	3953
4788	89309	3934
4789	89329	3916
4790	89347	3897
4791	89365	3878
4792	89385	3860
4793	89403	3841
4794	89423	3823
4795	89438	3804
4796	89459	3785
4797	89479	3767
4798	89498	3748
4799	89518	3729
4800	89538	3711
4801	89559	3692
4802	89580	3674
4803	89600	3655
4804	89617	3636
4805	89638	3618
4806	89659	3599
4807	89678	3581
4808	89693	3562
4809	89712	3543
4810	89730	3525
4811	89749	3506
4812	89766	3487
4813	89787	3469
4814	89807	3450
4815	89828	3431
4816	89846	3413
4817	89867	3394
4818	89887	3376
4819	89908	3357
4820	89927	3338
4821	89946	3320
4822	89965	3301
4823	89984	3283
4824	90004	3264
4825	90023	3245
4826	90042	3227
4827	90060	3208
4828	90080	3189
4829	90101	3171
4830	90118	3152
4831	90136	3133
4832	90154	3115
4833	90173	3096
4834	90191	3077
4835	90210	3059
4836	90230	3040
4837	90250	3022
4838	90269	3003
4839	90288	2984
4840	90308	2966
4841	90328	2947
4842	90349	2928
4843	90369	2910
4844	90388	2891
4845	90406	2872
4846	90424	2854
4847	90444	2835
4848	90462	2817
4849	90481	2798
4850	90502	2779
4851	90521	2761
4852	90540	2742
4853	90560	2723
4854	90580	2705
4855	90600	2686
4856	90619	2668
4857	90639	2649
4858	90660	2630
4859	90679	2612
4860	90698	2593
4861	90718	2574
4862	90739	2556
4863	90757	2537
4864	90778	2519
4865	90797	2500
4866	90815	2481
4867	90836	2463
4868	90855	2444
4869	90877	2425
4870	90896	2407
4871	90915	2388
4872	90933	2369
4873	90950	2351
4874	90969	2332
4875	90988	2313
4876	91007	2295
4877	91025	2276
4878	91046	2257
4879	91064	2239
4880	91082	2220
4881	91102	2201
4882	91121	2183
4883	91140	2164
4884	91159	2146
4885	91178	2127
4886	91198	2108
4887	91218	2090
4888	91238	2071
4889	91254	2052
4890	91273	2034
4891	91294	2015
4892	91314	1996
4893	91334	1978
4894	91354	1959
4895	91374	1940
4896	91394	1922
4897	91412	1903
4898	91432	1885
4899	91451	1866
4900	91470	1847
4901	91491	1829
4902	91509	1810
4903	91526	1791
4904	91546	1773
4905	91563	1754
4906	91584	1735
4907	91603	1717
4908	91623	1698
4909	91644	1679
4910	91664	1661
4911	91683	1642
4912	91703	1623
4913	91722	1605
4914	91740	1586
4915	91760	1567
4916	91780	1549
4917	91801	1530
4918	91821	1512
4919	91840	1493
4920	91857	1474
4921	91877	1455
4922	91896	1437
4923	91913	1418
4924	91932	1399
4925	91952	1381
4926	91972	1362
4927	91990	1344
4928	92004	1325
4929	92024	1306
4930	92044	1287
4931	92062	1269
4932	92083	1250
4933	92101	1232
4934	92120	1213
4935	92140	1194
4936	92157	1176
4937	92175	1157
4938	92193	1138
4939	92212	1119
4940	92231	1101
4941	92252	1082
4942	92271	1064
4943	92292	1045
4944	92310	1026
4945	92330	1008
4946	92348	989
4947	92366	970
4948	92385	952
4949	92405	933
4950	92424	914
4951	92444	896
4952	92463	877
4953	92484	858
4954	92504	840
4955	92523	821
4956	92543	802
4957	92562	784
4958	92580	765
4959	92600	746
4960	92619	728
4961	92638	709
4962	92658	690
4963	92676	672
4964	92696	653
4965	92715	634
4966	92735	616
4967	92756	597
4968	92776	578
4969	92794	560
4970	92813	541
4971	92831	522
4972	92852	504
4973	92872	485
4974	92890	466
4975	92909	448
4976	92927	429
4977	92949	410
4978	92965	392
4979	92985	373
4980	93003	354
4981	93024	336
4982	93043	317
4983	93062	298
4984	93078	280
4985	93096	261
4986	93115	242
4987	93134	224
4988	93152	205
4989	93168	186
4990	93186	168
4991	93206	149
4992	93226	130
4993	93244	112
4994	93260	93
4995	93279	74
4996	93300	56
4997	93319	37
4998	93339	18
4999	93356	0
